DebugRVA,DebugSize,Dll,ExportRVA,ExportSize,IATRVA,ImageVersion,LinkerVersion,NumberOfSections,OSVersion,ResSize,StackReserveSize,clean
0,0,1344,0,0,0,8,8,1,5,1396,1048576,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
127632,56,33088,0,0,126976,0,12,5,5,7168,1048576,0.0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0.0
4320,28,320,22976,73,4096,6,9,4,6,1400,262144,1.0
4011052,56,16704,38772,2831,4087808,6,11,8,6,70192,262144,1.0
6704,28,1344,6624,80,0,6,9,3,6,1032,262144,1.0
0,0,0,183264,233,151552,0,7,5,4,1440,1048576,0.0
4704,28,320,100016,163,4096,6,9,4,6,13672,262144,1.0
174232,56,320,32804,147,4096,6,9,4,6,1296,262144,1.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
7648,28,1344,7568,80,0,6,9,3,6,1040,262144,1.0
4224,28,1344,21904,2144,4096,6,9,4,6,1032,262144,1.0
0,0,33088,0,0,69632,0,12,5,5,215568,1048576,0.0
0,0,33088,0,0,69632,0,12,5,5,215568,1048576,0.0
0,0,0,0,0,4096,0,6,4,4,148816,1048576,0.0
8384,28,320,40800,189,8192,6,9,5,6,1056,262144,1.0
4432,28,33088,0,0,4096,6,9,4,6,2080,262144,1.0
0,0,1,0,570425601,54592,0,1,6,1,33562419,1048576,0.0
156576,28,32768,0,0,155648,0,9,4,5,1856,1048576,0.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0.0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0.0
389148,56,320,8640,172050,4096,6,9,4,6,1040,262144,1.0
686012,56,320,5324,173,4096,6,9,4,6,52808,262144,1.0
4096,28,1344,4272,762,0,6,9,3,6,1008,262144,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
0,0,0,0,0,4096,1,6,3,4,4940,1048576,0.0
4960,28,33088,0,0,4096,6,9,4,6,87128,262144,1.0
0,0,0,29632,68,28672,0,6,4,4,1136,1048576,0.0
5088,28,33088,0,0,4096,6,9,4,6,1341024,262144,1.0
0,0,0,0,0,17538,0,5,4,4,0,1048576,0.0
4256,28,320,13184,72,4096,6,9,4,6,992,262144,1.0
9248,28,320,73136,207,8192,6,9,5,6,531800,262144,1.0
0,0,1344,0,0,0,6,9,1,6,9892144,262144,1.0
4416,28,32768,0,0,4096,5,7,3,5,53248,262144,0.0
21036,56,320,18592,127,4096,6,9,4,6,115128,262144,1.0
8256,28,1024,0,0,8192,6,9,9,6,4216,262144,1.0
4592,28,320,202064,377,4096,6,9,4,6,1008,262144,1.0
0,0,0,0,0,0,0,6,3,4,0,1048576,0.0
5920,28,33088,0,0,4096,6,9,4,6,484416,4194304,1.0
4400,28,33088,0,0,4096,6,9,4,6,2072,262144,1.0
0,0,0,0,0,16384,0,6,3,4,10880,1048576,0.0
0,0,33088,0,0,28672,0,10,5,5,12236,1048576,0.0
402400,56,320,82732,215,4096,6,9,5,6,1056,262144,1.0
0,0,0,0,0,0,0,2,2,4,5768,1048576,0.0
4624,28,320,64896,1689,4096,6,9,4,6,992,262144,1.0
749164,56,320,8616,5520,4096,6,9,4,6,8320,262144,1.0
4624,28,320,43696,106,4096,6,9,4,6,6064,262144,1.0
0,0,1344,0,0,0,10,11,1,6,54176,1048576,1.0
7744,28,1344,7664,80,0,6,9,3,6,1048,262144,1.0
260856,56,320,293740,187,262144,0,8,5,4,1752,1048576,1.0
4720,28,33088,0,0,4096,6,9,4,6,2056,262144,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
4560,28,320,2230864,79,4096,6,9,4,6,2616,262144,1.0
4432,28,33088,0,0,4096,6,9,4,6,71496,262144,1.0
0,0,0,0,0,0,0,2,8,4,5120,1048576,0.0
4560,28,33088,0,0,4096,6,9,4,6,2128,262144,1.0
5632,28,320,2290704,123,4096,6,9,4,6,1040,262144,1.0
0,0,0,0,0,0,0,6,3,4,0,1048576,0.0
244684,56,320,8392,223,4096,6,9,5,6,4984,262144,1.0
9628,56,1344,4188,1029,4096,6,9,4,6,1008,262144,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
230540,56,320,23876,220,4096,6,9,4,6,176576,262144,1.0
4432,28,33088,0,0,4096,6,9,4,6,1856,262144,1.0
4416,28,320,14864,498,4096,6,9,4,6,1032,262144,1.0
4608,28,320,50224,163,4096,6,9,4,6,2816,262144,1.0
4976,28,320,257456,126917,4096,10,10,4,5,976,1048576,1.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0.0
8368,28,320,25568,131,8192,6,9,5,6,1224,262144,1.0
57344,28,34112,0,0,8192,0,8,4,4,168292,1048576,0.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
4688,28,320,102816,86,4096,6,9,4,6,234768,262144,1.0
449008,56,320,4856,178,4096,6,9,5,6,62688,262144,1.0
1240588,56,320,364328,4310,4096,0,8,4,4,912,1048576,1.0
4480,28,33088,0,0,4096,6,9,4,6,2056,262144,1.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
7168,28,1344,7088,79,0,6,9,3,6,1016,262144,1.0
0,0,0,0,0,0,0,2,9,4,1916,1048576,0.0
0,0,0,0,0,0,5,7,3,4,0,1048576,0.0
1263640,56,320,299552,977,4096,6,9,5,6,54800,262144,1.0
0,0,0,0,0,16384,4,6,4,4,0,1048576,0.0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0.0
5120,28,320,59120,313,4096,6,9,4,6,1064,262144,1.0
207696,56,320,33112,164,4096,6,9,4,6,3616,262144,1.0
4320,28,320,11136,81,4096,6,9,4,6,1320,262144,1.0
4272,28,33088,0,0,4096,6,9,4,6,79424,262144,1.0
213900,56,320,31824,162,4096,6,9,4,6,2744408,262144,1.0
0,0,33024,0,0,77824,0,10,5,5,249576,1048576,0.0
138964,56,33088,0,0,4096,6,9,4,6,2040,262144,1.0
0,0,0,0,0,20480,5,0,4,4,0,1048576,0.0
143324,56,320,15912,603,4096,6,9,4,6,1320,262144,1.0
4448,28,320,108528,666,4096,6,9,4,6,1312,262144,1.0
4848,28,320,65600,74,4096,6,9,4,6,1032,262144,1.0
11520,28,34112,0,0,8192,0,6,3,4,11220,1048576,0.0
4144,28,320,1931616,1451,1958480,6,10,5,6,1040,262144,1.0
6896,28,1344,6800,82,0,6,9,3,6,1072,262144,1.0
0,0,0,0,0,0,5,4,3,4,0,1048576,0.0
0,0,0,0,0,4096,1,6,3,4,17504,1048576,0.0
4592,28,33088,0,0,4096,6,9,4,6,5208,262144,1.0
29564,56,64,0,0,4096,0,7,5,4,1408,1048576,0.0
4768,28,320,412880,115,4096,0,8,4,4,904,1048576,1.0
0,0,0,0,0,4096,1,6,3,4,1504,1048576,0.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
0,0,0,0,0,4096,6,6,3,4,12364,1048576,0.0
6736,28,1344,6656,79,0,6,9,3,6,1016,262144,1.0
0,0,0,183408,96,151552,0,8,5,4,1584,1048576,0.0
32320,56,320,6088,332,36864,6,11,5,6,1048,262144,1.0
401528,56,320,4680,6695,4096,6,9,5,6,24864,262144,1.0
0,0,0,0,0,20480,4,4,4,4,0,1048576,0.0
0,0,0,0,0,0,0,8,3,4,2972,1048576,0.0
4256,28,33088,0,0,4096,6,9,4,6,75576,262144,1.0
0,0,0,0,0,16384,4,7,3,4,26624,1048576,0.0
987484,56,320,106188,612,4096,6,9,5,6,135728,262144,1.0
140916,56,320,4724,5273,4096,6,9,4,6,1008,262144,1.0
5056,28,320,107840,688,4096,6,9,4,6,32832,262144,1.0
119264,28,33088,0,0,118784,0,9,5,5,1848,1048576,0.0
333552,28,0,0,0,331776,0,7,4,4,627336,1048576,0.0
4192,28,1344,5984,2079,4096,6,9,4,6,1328,262144,1.0
172500,56,320,161048,6902,4096,6,9,4,6,1016,262144,1.0
0,0,33216,0,0,0,6,9,3,4,21708,262144,0.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
0,0,0,0,0,20480,5,5,4,4,0,1048576,0.0
230664,56,320,9904,135,4096,6,9,5,6,59960,262144,1.0
0,0,0,0,0,0,0,6,3,4,0,1048576,0.0
0,0,0,0,0,0,5,7,3,4,0,1048576,0.0
0,0,320,97008,1357,81920,0,10,5,5,1168,1048576,0.0
0,0,32768,0,0,28672,6,9,5,5,26664,1048576,0.0
37856,56,320,94016,240,36864,10,11,5,6,1016,1048576,1.0
246864,56,33088,0,0,245760,0,11,5,5,1664,1048576,0.0
6704,28,1344,6624,79,0,6,9,3,6,1032,262144,1.0
0,0,0,0,0,0,0,2,8,4,92912,1048576,0.0
0,0,0,0,0,16384,0,4,4,4,0,1048576,0.0
4096,28,1344,4256,291,0,6,9,3,6,1008,262144,1.0
6704,28,1344,6624,80,0,6,9,3,6,1064,262144,1.0
29564,56,64,0,0,4096,0,7,5,4,1408,1048576,0.0
7296,28,33088,0,0,4096,6,9,4,6,12648,262144,1.0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0.0
4320,28,320,61280,165,4096,6,9,4,6,1072,262144,1.0
0,0,0,0,0,12288,0,6,4,4,10656,1048576,0.0
0,0,0,0,0,0,4,0,3,4,0,1048576,0.0
0,0,0,0,0,17496,0,6,7,4,0,1048576,0.0
132032,28,33088,0,0,131072,0,9,6,5,1848,1048576,0.0
4272,28,320,24352,115,4096,6,9,4,6,6250400,262144,1.0
187728,56,320,181704,193,4096,6,9,4,6,13688,262144,1.0
5968,28,320,280032,217,4096,6,9,4,6,107488,262144,1.0
0,0,0,0,0,0,0,6,3,4,10740,1048576,0.0
4528,28,320,3093680,79,4096,6,9,4,6,1088,262144,1.0
4512,28,320,19888,107,4096,6,9,4,6,1064,262144,1.0
0,0,0,0,0,20480,5,5,4,4,0,1048576,0.0
8384,28,320,26416,189,8192,6,9,5,6,1048,262144,1.0
42888,56,448,6728,135,4096,6,9,4,6,1032,262144,1.0
0,0,0,0,0,0,5,5,3,4,0,1048576,0.0
119472,28,33088,0,0,118784,0,10,5,5,1064,1048576,0.0
6752,28,1344,6672,79,0,6,9,3,6,1016,262144,1.0
49632,28,0,0,0,49152,0,6,4,4,1992,1048576,0.0
0,0,34112,0,0,8192,0,8,3,4,576,1048576,0.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0.0
47000,56,320,6072,1061,4096,6,9,4,6,1048,262144,1.0
4608,28,33088,0,0,4096,6,9,4,6,2016,262144,1.0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
0,0,32768,0,0,28672,6,9,5,5,26664,1048576,0.0
4560,28,32768,0,0,4096,5,7,3,5,135168,262144,0.0
4752,28,320,82368,29231,4096,6,9,4,6,1032,262144,1.0
0,0,0,0,0,4096,6,6,3,4,3184,1048576,0.0
0,0,34112,0,0,8192,0,8,3,4,576,1048576,0.0
0,0,1344,0,0,0,6,9,1,6,37416,262144,1.0
0,0,0,116720,162,98304,0,5,5,4,16256,1048576,1.0
4704,28,320,1017088,548,4096,6,9,4,6,952,262144,1.0
4544,28,33088,0,0,4096,6,9,4,6,2016,262144,1.0
0,0,34560,0,0,8192,0,10,5,5,436,1048576,0.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
5120,28,33088,0,0,4096,6,9,4,6,205168,262144,1.0
119472,28,33088,0,0,118784,0,10,5,5,1064,1048576,0.0
4880,28,320,392304,107,4096,6,9,4,6,27160,262144,1.0
4368,28,320,12016,106,4096,6,9,4,6,4816,262144,1.0
0,0,0,0,0,28672,4,18,4,3,14336,1048576,0.0
4576,28,320,42848,137,4096,6,9,4,6,1360,262144,1.0
819864,56,320,5076,181,4096,6,9,4,6,339120,262144,1.0
113916,56,320,6764,107,4096,6,9,4,6,106936,262144,1.0
76856,56,320,7580,671,4096,6,9,4,6,1776,262144,1.0
0,0,0,183408,96,151552,0,8,5,4,1584,1048576,0.0
0,0,0,0,0,0,5,7,3,4,0,1048576,0.0
5088,28,33088,0,0,4096,6,9,4,6,3920,262144,1.0
4400,28,320,40592,165,4096,6,9,4,6,1288,262144,1.0
4480,28,33088,0,0,4096,6,9,4,6,11280,262144,1.0
0,0,0,0,0,0,0,5,3,4,0,1048576,0.0
4528,28,320,42624,107,4096,6,9,4,6,1480,262144,1.0
49632,28,0,0,0,49152,0,6,4,4,1992,1048576,0.0
4704,28,320,113648,991,4096,6,9,4,6,17424,262144,1.0
104716,56,320,4968,19434,4096,6,9,4,6,1304,262144,1.0
0,0,0,105888,259,90112,0,9,5,5,1604,1048576,0.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
78536,56,320,4348,1861,4096,6,9,4,6,1048,262144,1.0
5040,28,320,169952,165,4096,6,9,4,6,4120,262144,1.0
7536,28,1344,7456,80,0,6,9,3,6,1032,262144,1.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
4368,28,33088,0,0,4096,6,9,4,6,2096,262144,1.0
6704,28,1344,6624,79,0,6,9,3,6,1016,262144,1.0
158824,56,320,27308,75,4096,6,9,4,6,19264,262144,1.0
0,0,320,0,0,8192,6,12,5,6,1240,1048576,0.0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0.0
0,0,0,0,0,20480,5,7,4,4,0,1048576,0.0
82036,56,320,5716,18116,4096,6,9,4,6,11888,262144,1.0
205300,56,320,6484,231,4096,6,9,4,6,80448,262144,1.0
0,0,0,0,0,20480,5,7,4,4,0,1048576,0.0
0,0,34048,0,0,282964,0,10,2,5,0,1048576,0.0
106992,56,320,137824,97,106496,0,12,5,5,480,1048576,0.0
0,0,33088,0,0,69632,0,12,5,5,215504,1048576,0.0
4560,28,33088,0,0,4096,6,9,4,6,2416,262144,1.0
0,0,33024,0,0,32908,0,10,2,5,0,1048576,0.0
0,0,0,0,0,0,0,5,3,4,0,1048576,0.0
20600,56,33088,8196,107,4096,6,9,4,6,1800,262144,1.0
68684,56,320,24836,109,4096,6,9,4,6,1320,262144,1.0
4448,28,320,33344,157,4096,6,9,4,6,71488,262144,1.0
5664,28,33088,0,0,4096,6,9,4,6,20152,262144,1.0
4752,28,320,60832,184,4096,6,9,4,6,3912,262144,1.0
4688,28,320,134400,176,4096,6,9,5,6,54568,262144,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
906600,56,320,897628,370,4096,6,9,5,6,1120,262144,1.0
4352,28,32768,0,0,4096,5,7,3,5,24576,262144,0.0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0.0
0,0,0,0,0,499712,0,5,4,4,4444,1048576,0.0
4384,28,33088,0,0,4096,6,9,4,6,2032,262144,1.0
4672,28,320,45840,846,4096,6,9,4,6,5264,262144,1.0
91992,56,320,87588,317,4096,6,9,5,6,1104,262144,1.0
9132,56,33088,0,0,4096,6,9,4,6,2272,262144,1.0
4192,28,320,946800,81,955220,6,10,6,6,191120,262144,1.0
0,0,0,183264,233,151552,0,7,5,4,1440,1048576,0.0
4560,28,33088,0,0,4096,6,9,4,6,2056,262144,1.0
0,0,34112,0,0,32768,6,10,6,5,16888,1048576,0.0
0,0,0,0,0,0,0,6,3,4,10740,1048576,0.0
4288,28,320,13184,127,4096,6,9,4,6,1072,262144,1.0
81920,28,34112,0,0,8192,0,8,4,4,431528,1048576,0.0
21824,56,320,5748,166,4096,6,9,4,6,8760,262144,1.0
48020,56,320,40660,4719,4096,6,9,4,6,1048,262144,1.0
95960,56,320,4704,2468,4096,6,9,5,6,1856,262144,1.0
9152,28,320,74160,254,8192,6,9,5,6,95480,262144,1.0
4368,28,33088,0,0,4096,6,9,4,6,1776,262144,1.0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0.0
0,0,1344,0,0,0,6,9,1,6,1368,262144,1.0
0,0,32768,0,0,0,6,2,7,4,17536,2097152,0.0
4496,28,320,54352,181,4096,6,9,4,6,5088,262144,1.0
25032,56,320,16980,6761,4096,6,9,4,6,984,262144,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
0,0,0,0,0,0,0,2,9,4,1916,1048576,0.0
0,0,33088,0,0,126976,0,10,5,5,436,1048576,0.0
411280,56,16704,4096,4331,425984,6,11,6,6,34544,262144,1.0
1353728,56,320,1344624,441,4096,6,9,4,6,55920,262144,1.0
345888,28,0,0,0,344064,0,7,4,4,877720,1048576,0.0
119264,28,33088,0,0,118784,0,9,5,5,1848,1048576,0.0
6912,28,1344,6832,80,0,6,9,3,6,1016,262144,1.0
4832,28,320,201392,164,4096,6,9,4,6,2072,262144,1.0
6928,28,1344,6800,113,0,6,9,3,6,1048,262144,1.0
0,0,0,0,0,20480,0,7,4,4,0,1048576,0.0
0,0,0,0,0,20480,0,7,4,4,0,1048576,0.0
6704,28,1344,6624,80,0,6,9,3,6,1064,262144,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
0,0,32768,0,0,0,6,2,7,4,17208,2097152,0.0
4384,28,320,32768,294,4096,6,9,4,6,1320,262144,1.0
8352,28,1344,8256,81,0,6,9,3,6,1048,262144,1.0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0.0
0,0,0,0,0,0,0,2,8,1,12800,1048576,0.0
5008,28,320,102272,216,4096,6,9,4,6,17928,262144,1.0
0,0,32768,0,0,28672,6,9,5,5,26664,1048576,0.0
132648,56,320,13388,462,4096,6,9,4,6,9024,262144,1.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
0,0,0,0,0,36864,4,5,4,5,23040,1048576,0.0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0.0
4688,28,33088,0,0,4096,6,9,4,6,82312,262144,1.0
4384,28,320,24272,523,4096,6,9,5,6,1032,262144,1.0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0.0
429256,56,320,207896,435,4096,6,9,5,6,2360,262144,1.0
4208,28,320,17888,76,4096,6,9,4,6,1016,262144,1.0
4944,28,320,288656,166,4096,6,9,4,6,123152,262144,1.0
0,0,0,0,0,250712,1,2,9,4,24172,2097152,0.0
0,0,32768,0,0,143360,0,9,4,5,200224,1048576,0.0
69148,56,320,24696,109,4096,6,9,4,6,1360,262144,1.0
5296,28,320,60800,192,4096,6,9,4,6,45128,262144,1.0
4768,28,320,611744,724,4096,6,9,4,6,56576,262144,1.0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0.0
4304,28,33088,0,0,4096,6,9,4,6,2400,262144,1.0
0,0,1344,0,0,0,6,9,1,6,268232,262144,1.0
4352,28,320,282192,121124,435072,10,11,5,6,1008,1048576,1.0
4768,28,33088,0,0,4096,6,9,4,6,2032,262144,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
4720,28,320,52032,211,4096,6,9,4,6,25400,262144,1.0
19368,56,320,5676,131,4096,6,9,4,6,992,262144,1.0
6512,28,1344,6432,79,0,6,9,3,6,1032,262144,1.0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0.0
0,0,32768,0,0,8192,1,8,4,5,10248,1048576,0.0
0,0,0,0,0,88872,0,2,4,4,0,1048576,0.0
5488,28,320,456464,1391,4096,6,9,4,6,1000,262144,1.0
279664,28,0,0,0,278528,0,7,4,4,2928,1048576,0.0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0.0
5696,28,320,300368,2370,4096,6,9,4,6,764456,262144,1.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
4640,28,320,96864,163,4096,6,9,4,6,1368,262144,1.0
301260,56,320,293804,147,4096,6,9,4,6,1288,262144,1.0
7936,28,1344,7856,79,0,6,9,3,6,1032,262144,1.0
4352,28,320,24144,105,4096,6,9,4,6,3968,262144,1.0
6976,28,1344,6896,80,0,6,9,3,6,1040,262144,1.0
0,0,0,613344,259,569344,0,5,6,4,67716,1048576,1.0
0,0,0,0,0,180224,0,6,4,4,9552,1048576,0.0
4384,28,33088,0,0,4096,6,9,4,6,61744,262144,1.0
0,0,0,0,0,20480,4,6,4,4,0,1048576,0.0
0,0,1344,0,0,0,6,9,1,6,2209952,262144,1.0
246864,56,33088,0,0,245760,0,11,5,5,1664,1048576,0.0
179948,56,320,176384,163,4096,6,9,4,6,22088,262144,1.0
4576,28,33088,0,0,4096,6,9,4,6,2088,262144,1.0
5056,28,320,200352,183,4096,6,9,4,6,451944,262144,1.0
246464,56,320,243232,116,4096,6,9,4,6,1032,262144,1.0
0,0,1344,0,0,0,6,9,1,6,8337864,262144,1.0
0,0,0,183264,233,151552,0,7,5,4,1440,1048576,0.0
4928,28,33088,0,0,4096,6,9,4,6,2216,262144,1.0
0,0,0,105888,259,90112,0,9,5,5,1604,1048576,0.0
5600,28,320,104240,118,4096,6,9,4,6,9656,262144,1.0
4224,28,320,8096,111,4096,6,9,4,6,1056,262144,1.0
0,0,33088,0,0,69632,0,12,5,5,215552,1048576,0.0
0,0,0,0,0,20480,4,7,4,4,0,1048576,0.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
4480,28,320,37200,72,4096,6,9,4,6,1304,262144,1.0
4528,28,320,3093696,79,4096,6,9,4,6,1088,262144,1.0
0,0,256,0,0,0,0,1,3,1,0,4096,0.0
0,0,0,0,0,0,0,7,3,4,1300,1048576,0.0
0,0,0,0,0,0,0,2,8,4,1916,1048576,0.0
316688,28,32768,0,0,315392,0,9,4,5,3380,1048576,0.0
0,0,0,0,0,0,0,6,6,4,2880,1048576,0.0
0,0,0,0,0,4096,1,6,3,4,1040,1048576,0.0
0,0,33024,0,0,118964,0,10,2,5,0,1048576,0.0
4768,28,320,502032,1625,4096,6,9,4,6,2056,262144,1.0
4240,28,320,8224,134,4096,6,9,4,6,1040,262144,1.0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0.0
4528,28,320,3093680,79,4096,6,9,4,6,1088,262144,1.0
4960,28,320,102368,916,4096,6,9,4,6,92072,262144,1.0
5376,28,320,258128,243,4096,6,9,4,6,1044736,262144,1.0
4128,28,32832,0,0,12288,6,11,5,6,4800,1048576,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
0,0,0,0,0,0,0,7,3,4,0,1048576,0.0
5136,28,320,116352,159,4096,6,9,4,6,306024,262144,1.0
4320,28,33088,0,0,4096,6,9,4,6,2024,262144,1.0
0,0,0,0,0,17550,0,6,8,4,0,1048576,0.0
7520,28,1344,7440,80,0,6,9,3,6,1032,262144,1.0
0,0,34112,0,0,147456,0,10,8,5,0,1048576,0.0
57472,28,1152,73728,1632,57344,500,10,7,5,1048,1048576,1.0
0,0,320,96992,1357,81920,0,10,5,5,1168,1048576,0.0
6768,28,1344,6672,82,0,6,9,3,6,1072,262144,1.0
5168,28,320,257968,107,4096,6,9,4,6,1296,262144,1.0
57344,28,34112,0,0,8192,0,8,4,4,168292,1048576,0.0
119744,28,33088,0,0,118784,0,10,5,5,25084,1048576,0.0
0,0,1344,0,0,0,6,10,1,6,9128,262144,1.0
4368,28,320,72592,72,4096,6,9,4,6,3808,262144,1.0
156636,56,320,7904,590,4096,6,9,4,6,78272,262144,1.0
491028,56,320,12960,1041,4096,6,9,4,6,7392,262144,1.0
0,0,0,0,0,20480,4,4,4,4,0,1048576,0.0
7632,28,1344,7552,80,0,6,9,3,6,1016,262144,1.0
4528,28,320,1957776,79,4096,6,9,4,6,1088,262144,1.0
0,0,0,0,0,123152,0,6,3,4,102400,1048576,0.0
0,0,34112,0,0,8192,0,8,3,4,576,1048576,0.0
4368,28,320,42064,140,4096,6,9,4,6,1040,262144,1.0
4256,28,320,11280,93,4096,6,9,4,6,1048,262144,1.0
4320,28,33088,0,0,4096,6,9,4,6,53984,262144,1.0
4912,28,320,283328,151,4096,6,9,4,6,1072,262144,1.0
4448,28,33088,0,0,4096,6,9,4,6,162376,262144,1.0
0,0,1024,0,0,8192,0,8,3,4,12946,1048576,0.0
226252,56,320,6992,162,4096,6,9,5,6,428400,262144,1.0
4320,28,320,16256,818,4096,6,9,4,6,1000,262144,1.0
287072,56,320,5220,438,4096,6,9,5,6,2185904,262144,1.0
0,0,0,29632,68,28672,0,6,4,4,1136,1048576,0.0
802336,56,320,6240,48276,827392,10,11,5,6,1008,1048576,1.0
107276,56,320,102712,162,4096,6,9,4,6,104024,262144,1.0
4688,28,34816,0,0,4096,5,6,3,5,24576,262144,0.0
0,0,0,0,0,20480,8,6,4,4,23904,1048576,0.0
4336,28,320,18032,145,4096,6,9,4,6,1008,262144,1.0
343108,56,33088,0,0,4096,6,9,4,6,403352,262144,1.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
4832,28,320,195312,3758,4096,6,9,4,6,2000,262144,1.0
6144,28,33088,0,0,4096,6,9,4,6,607480,262144,1.0
0,0,33024,0,0,380928,0,10,4,5,0,1048576,0.0
137604,56,320,135096,164,4096,6,9,4,6,3880,262144,1.0
4432,28,320,48272,109,4096,6,9,4,6,1704,262144,1.0
4944,28,320,62160,149,4096,6,9,4,6,2648,262144,1.0
4432,28,33856,0,0,4096,13,8,4,5,26672,1310720,0.0
6704,28,1344,6624,80,0,6,9,3,6,1032,262144,1.0
4720,28,320,76416,220,4096,6,9,4,6,1144,262144,1.0
0,0,1344,0,0,0,6,9,1,6,1280,262144,1.0
0,0,33024,0,0,233692,0,10,2,5,0,1048576,0.0
0,0,0,0,0,0,0,5,3,4,2556,1048576,0.0
165592,56,320,4952,105,4096,6,9,4,6,1288,262144,1.0
4336,28,320,14912,381,4096,6,9,4,6,976,262144,1.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
0,0,0,0,0,0,0,5,2,4,6616,1048576,0.0
0,0,0,0,0,12288,0,6,4,4,10656,1048576,0.0
6976,28,1344,6880,82,0,6,9,3,6,1032,262144,1.0
0,0,0,0,0,20480,5,6,4,4,0,1048576,0.0
5040,28,320,104896,218,4096,6,9,4,6,1408,262144,1.0
4896,28,320,72032,473,4096,6,9,4,6,1032,262144,1.0
8224,28,0,8384,201,8192,6,6,5,4,1480,1048576,1.0
4816,28,320,64496,1102,4096,6,9,5,6,1856,262144,1.0
4288,56,33088,0,0,4096,0,11,4,6,756,1048576,0.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
4240,28,320,18816,73,4096,6,9,4,6,1352,262144,1.0
4368,28,320,209184,130,4096,6,9,4,6,2768,262144,1.0
0,0,0,0,0,0,0,6,3,4,0,1048576,0.0
0,0,32768,0,0,28672,6,6,5,4,31738,1048576,0.0
4448,28,320,25936,75,4096,6,9,4,6,1288,262144,1.0
0,0,0,0,0,0,5,6,3,4,0,1048576,0.0
4208,28,320,319760,64,349088,6,10,5,6,1056,262144,1.0
522596,56,320,5252,277,4096,6,9,4,6,33720,262144,1.0
4096,28,1344,4192,903,0,6,10,3,6,1016,262144,1.0
4416,28,320,21376,118,4096,6,9,4,6,1032,262144,1.0
4448,28,320,106368,242,4096,6,9,4,6,1312,262144,1.0
0,0,34112,0,0,36864,6,10,6,5,2776,1048576,0.0
4768,28,33088,0,0,4096,6,9,4,6,138328,262144,1.0
4576,28,320,80096,644,4096,6,9,4,6,1288,262144,1.0
60416,56,320,56256,286,4096,6,9,4,6,984,262144,1.0
4560,28,33088,0,0,4096,6,9,4,6,2104,262144,1.0
0,0,34112,0,0,8192,0,8,3,4,576,1048576,0.0
0,0,0,0,0,20480,4,6,4,4,0,1048576,0.0
4288,28,320,19248,312,4096,6,9,4,6,992,262144,1.0
4928,28,33088,0,0,4096,6,9,4,6,97792,262144,1.0
